"","Team","Value","Squad size","Date"
"1","Hull City","€97.75m",26,"2014-12-01"
"2","Ipswich Town","€19.25m",27,"2014-12-01"
"3","Blackpool FC","€17.58m",31,"2014-12-01"
"4","Sunderland AFC","€87.05m",24,"2014-12-01"
"5","Shrewsbury Town","€3.88m",25,"2014-12-01"
"6","Charlton Athletic","€21.30m",30,"2014-12-01"
"7","Fleetwood Town","€4.65m",25,"2014-12-01"
"8","Milton Keynes Dons","€7.25m",23,"2014-12-01"
"9","Oxford United","€2.60m",30,"2014-12-01"
"10","Wigan Athletic","€47.15m",29,"2014-12-01"
"11","Swindon Town","€3.30m",26,"2014-12-01"
"12","Doncaster Rovers","€5.30m",24,"2014-12-01"
"13","Portsmouth FC","€5.28m",32,"2014-12-01"
"14","Burton Albion","€2.94m",27,"2014-12-01"
"15","Gillingham FC","€2.83m",28,"2014-12-01"
"16","Bristol Rovers","€1.50m",25,"2014-12-01"
"17","Plymouth Argyle","€2.03m",25,"2014-12-01"
"18","Northampton Town","€4.50m",29,"2014-12-01"
"19","Lincoln City","€450Th.",21,"2014-12-01"
"20","Peterborough United","€7.43m",22,"2014-12-01"
"21","Rochdale AFC","€3.93m",26,"2014-12-01"
"22","Crewe Alexandra","€3.10m",29,"2014-12-01"
"23","AFC Wimbledon","€2.88m",29,"2014-12-01"
"24","Accrington Stanley","€1.45m",27,"2014-12-01"
